"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2009-12-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-01-01,"Housing under construction | Semi-detached units",40,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-02-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-03-01,"Housing under construction | Semi-detached units",34,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-04-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-05-01,"Housing under construction | Semi-detached units",34,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-06-01,"Housing under construction | Semi-detached units",38,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-07-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-08-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-09-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-10-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-11-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2010-12-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-01-01,"Housing under construction | Semi-detached units",70,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-02-01,"Housing under construction | Semi-detached units",76,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-03-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-04-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-05-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-06-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-07-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-08-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-09-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-10-01,"Housing under construction | Semi-detached units",60,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-11-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2011-12-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-01-01,"Housing under construction | Semi-detached units",72,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-02-01,"Housing under construction | Semi-detached units",74,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-03-01,"Housing under construction | Semi-detached units",70,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-04-01,"Housing under construction | Semi-detached units",74,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-05-01,"Housing under construction | Semi-detached units",90,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-06-01,"Housing under construction | Semi-detached units",102,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
