"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2014-12-01,"Housing completions | Row units",15,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-01-01,"Housing completions | Row units",70,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-02-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-03-01,"Housing completions | Row units",74,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-04-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-05-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-06-01,"Housing completions | Row units",21,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-07-01,"Housing completions | Row units",23,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-08-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-09-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-10-01,"Housing completions | Row units",35,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-11-01,"Housing completions | Row units",71,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2015-12-01,"Housing completions | Row units",7,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-01-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-03-01,"Housing completions | Row units",32,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-04-01,"Housing completions | Row units",101,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-05-01,"Housing completions | Row units",70,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-06-01,"Housing completions | Row units",12,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-07-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-08-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-09-01,"Housing completions | Row units",29,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-10-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-11-01,"Housing completions | Row units",54,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2016-12-01,"Housing completions | Row units",22,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-01-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-02-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-03-01,"Housing completions | Row units",90,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-04-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-05-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-06-01,"Housing completions | Row units",22,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-07-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-08-01,"Housing completions | Row units",25,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-09-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-10-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-11-01,"Housing completions | Row units",52,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2017-12-01,"Housing completions | Row units",27,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-01-01,"Housing completions | Row units",16,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-02-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-03-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-04-01,"Housing completions | Row units",12,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-05-01,"Housing completions | Row units",39,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-06-01,"Housing completions | Row units",39,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-07-01,"Housing completions | Row units",15,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-08-01,"Housing completions | Row units",23,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-09-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-10-01,"Housing completions | Row units",7,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-11-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2018-12-01,"Housing completions | Row units",32,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-01-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-02-01,"Housing completions | Row units",6,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-03-01,"Housing completions | Row units",28,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-04-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-05-01,"Housing completions | Row units",16,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-06-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-07-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-08-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-09-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-10-01,"Housing completions | Row units",14,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-11-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2019-12-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-01-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-02-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-03-01,"Housing completions | Row units",14,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-04-01,"Housing completions | Row units",16,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-05-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-06-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-07-01,"Housing completions | Row units",42,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-08-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-09-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-10-01,"Housing completions | Row units",31,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-11-01,"Housing completions | Row units",3,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2020-12-01,"Housing completions | Row units",13,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-01-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-02-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-03-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-04-01,"Housing completions | Row units",72,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-05-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-06-01,"Housing completions | Row units",28,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-07-01,"Housing completions | Row units",17,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-08-01,"Housing completions | Row units",7,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-09-01,"Housing completions | Row units",48,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-10-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-11-01,"Housing completions | Row units",11,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2021-12-01,"Housing completions | Row units",28,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
