"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2007-01-01,"Housing under construction | Single-detached units",586,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-02-01,"Housing under construction | Single-detached units",573,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-03-01,"Housing under construction | Single-detached units",616,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-04-01,"Housing under construction | Single-detached units",716,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-05-01,"Housing under construction | Single-detached units",793,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-06-01,"Housing under construction | Single-detached units",897,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-07-01,"Housing under construction | Single-detached units",949,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-08-01,"Housing under construction | Single-detached units",992,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-09-01,"Housing under construction | Single-detached units",1010,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-10-01,"Housing under construction | Single-detached units",1002,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-11-01,"Housing under construction | Single-detached units",1027,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2007-12-01,"Housing under construction | Single-detached units",1029,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-01-01,"Housing under construction | Single-detached units",1009,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-02-01,"Housing under construction | Single-detached units",1025,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-03-01,"Housing under construction | Single-detached units",1047,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-04-01,"Housing under construction | Single-detached units",1135,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-05-01,"Housing under construction | Single-detached units",1252,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-06-01,"Housing under construction | Single-detached units",1299,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-07-01,"Housing under construction | Single-detached units",1248,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-08-01,"Housing under construction | Single-detached units",1145,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-09-01,"Housing under construction | Single-detached units",1019,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-10-01,"Housing under construction | Single-detached units",916,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-11-01,"Housing under construction | Single-detached units",851,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2008-12-01,"Housing under construction | Single-detached units",768,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-01-01,"Housing under construction | Single-detached units",696,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-02-01,"Housing under construction | Single-detached units",653,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-03-01,"Housing under construction | Single-detached units",619,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-04-01,"Housing under construction | Single-detached units",551,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-05-01,"Housing under construction | Single-detached units",545,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-06-01,"Housing under construction | Single-detached units",577,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-07-01,"Housing under construction | Single-detached units",623,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-08-01,"Housing under construction | Single-detached units",670,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-09-01,"Housing under construction | Single-detached units",724,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-10-01,"Housing under construction | Single-detached units",781,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-11-01,"Housing under construction | Single-detached units",884,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2009-12-01,"Housing under construction | Single-detached units",799,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-01-01,"Housing under construction | Single-detached units",855,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-02-01,"Housing under construction | Single-detached units",830,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-03-01,"Housing under construction | Single-detached units",791,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
