"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2012-04-01,"Housing under construction | Apartment and other unit types",891,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-05-01,"Housing under construction | Apartment and other unit types",939,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-06-01,"Housing under construction | Apartment and other unit types",732,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-07-01,"Housing under construction | Apartment and other unit types",794,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-08-01,"Housing under construction | Apartment and other unit types",830,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-09-01,"Housing under construction | Apartment and other unit types",842,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-10-01,"Housing under construction | Apartment and other unit types",973,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-11-01,"Housing under construction | Apartment and other unit types",1210,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-12-01,"Housing under construction | Apartment and other unit types",1283,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-01-01,"Housing under construction | Apartment and other unit types",1251,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-02-01,"Housing under construction | Apartment and other unit types",1195,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-03-01,"Housing under construction | Apartment and other unit types",1248,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-04-01,"Housing under construction | Apartment and other unit types",1248,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-05-01,"Housing under construction | Apartment and other unit types",1053,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-06-01,"Housing under construction | Apartment and other unit types",1073,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-07-01,"Housing under construction | Apartment and other unit types",924,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-08-01,"Housing under construction | Apartment and other unit types",899,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-09-01,"Housing under construction | Apartment and other unit types",1035,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-10-01,"Housing under construction | Apartment and other unit types",973,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-11-01,"Housing under construction | Apartment and other unit types",969,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2013-12-01,"Housing under construction | Apartment and other unit types",1045,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-01-01,"Housing under construction | Apartment and other unit types",1247,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-02-01,"Housing under construction | Apartment and other unit types",1292,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-03-01,"Housing under construction | Apartment and other unit types",1192,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
