"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2024-10-01,"Health care and social assistance",32.1,"v1642751218","1",FALSE,"Industry",14
2024-11-01,"Health care and social assistance",32.9,"v1642751218","1",FALSE,"Industry",14
2024-12-01,"Health care and social assistance",34.1,"v1642751218","1",FALSE,"Industry",14
2025-01-01,"Health care and social assistance",34.2,"v1642751218","1",FALSE,"Industry",14
2025-02-01,"Health care and social assistance",34,"v1642751218","1",FALSE,"Industry",14
2025-03-01,"Health care and social assistance",33.3,"v1642751218","1",FALSE,"Industry",14
2025-04-01,"Health care and social assistance",33.4,"v1642751218","1",FALSE,"Industry",14
2025-05-01,"Health care and social assistance",33.3,"v1642751218","1",FALSE,"Industry",14
2025-06-01,"Health care and social assistance",33.5,"v1642751218","1",FALSE,"Industry",14
2025-07-01,"Health care and social assistance",33.2,"v1642751218","1",FALSE,"Industry",14
2025-08-01,"Health care and social assistance",33.3,"v1642751218","1",FALSE,"Industry",14
2025-09-01,"Health care and social assistance",33.4,"v1642751218","1",FALSE,"Industry",14
2025-10-01,"Health care and social assistance",33.4,"v1642751218","1",FALSE,"Industry",14
2025-11-01,"Health care and social assistance",33.3,"v1642751218","1",FALSE,"Industry",14
2025-12-01,"Health care and social assistance",32.9,"v1642751218","1",FALSE,"Industry",14
2026-01-01,"Health care and social assistance",34.1,"v1642751218","1",FALSE,"Industry",14
2026-02-01,"Health care and social assistance",35.2,"v1642751218","1",FALSE,"Industry",14
2026-03-01,"Health care and social assistance",36.4,"v1642751218","1",FALSE,"Industry",14
2026-04-01,"Health care and social assistance",36,"v1642751218","1",FALSE,"Industry",14
2026-05-01,"Health care and social assistance",35.8,"v1642751218","1",FALSE,"Industry",14
2026-06-01,"Health care and social assistance",36.2,"v1642751218","1",FALSE,"Industry",14
2026-07-01,"Health care and social assistance",37.1,"v1642751218","1",FALSE,"Industry",14
2026-08-01,"Health care and social assistance",37.8,"v1642751218","1",FALSE,"Industry",14
